ANC_EMPLOI;STITUATION_FAM;MODE_LOGT;AGE_VEH;VN_VO;MARQUE;PRIX_VEH;MT_APPORT;MT_FINANCE;MT_MENS;VR_BALLON;DUREE_CONTRAT;MT_PREST;MT_ASSUR;mois_gestion;age_cli;anciennete_rci;pc_appo;def12_31
130;2;4;53;VO;AUD;22950;3450;19500;409,54;NA;60;150;NA;01/08/2015;30;NA;15;0
201;1;2;39;VO;FOR;11950;3500;8450;177,47;NA;60;150;NA;01/08/2015;50;NA;29;0
212;1;1;NA;VN;DAC;15695,88;1600;14095,88;269,81;6216,16;36;150;395;01/08/2015;35;NA;10;0
83;2;4;50;VO;VOL;15700;8700;7000;220,97;NA;36;150;NA;01/08/2015;44;NA;55;0
83;1;2;NA;VN;NIS;25760;4000;21760;433,78;9841,02;36;150;NA;01/09/2015;38;NA;16;0
32;1;1;70;VO;NIS;13744;2300;11444;293,01;NA;48;150;NA;01/08/2015;38;NA;17;0
98;1;2;NA;VN;DAC;21610;5000;16610;298,23;8237,7;36;150;NA;01/09/2015;45;NA;23;0
129;1;1;18;VO;DAC;17995;1800;16195;332,27;NA;60;150;NA;01/09/2015;28;NA;10;0
360;1;2;72;VO;MAZ;7100;710;6390;201,72;NA;36;150;240,84;01/09/2015;48;NA;10;0
131;1;2;NA;VN;REN;24750;8250;16500;406,7;NA;48;150;NA;01/08/2015;48;NA;33;0
131;1;2;NA;VN;REN;24500,16;13500;11000,16;305,56;NA;36;NA;NA;01/08/2015;48;NA;55;0
83;1;1;60;VO;MIT;8150;2150;6000;197,86;NA;36;150;NA;01/08/2015;36;NA;26;0
83;11;1;31;VO;REN;14500;1450;13050;287;NA;60;150;NA;01/08/2015;44;NA;10;0
195;1;2;40;VO;REN;15995;2500;13495;256,53;NA;60;509;NA;01/08/2015;41;NA;16;0
58;1;1;47;VO;REN;12850;3212,5;9637,5;197,73;NA;60;150;NA;01/09/2015;45;NA;25;0
63;1;2;NA;VN;DAC;15335;1550;13785;260,4;6215,4;36;150;NA;01/09/2015;36;NA;10;0
383;1;2;NA;VN;DAC;16690;3000;13690;240,83;6873,06;36;150;694;01/09/2015;62;NA;18;0
82;1;2;27;VO;KIA;19390;2095;17295;434,5;NA;48;150;395;01/08/2015;34;NA;11;0
59;2;1;NA;VN;DAC;16600;3000;13600;251,45;6346,97;36;150;395;01/08/2015;27;NA;18;0
151;1;2;NA;VN;REN;20500;4500;16000;297,1;7578,7;36;150;NA;01/09/2015;48;NA;22;0
239;1;2;NA;VN;REN;22700,16;11700;11000,16;305,56;NA;36;NA;NA;01/09/2015;54;NA;52;0
137;1;2;37;VO;REN;9950;2000;7950;170,88;NA;60;150;NA;01/08/2015;43;NA;20;0
215;1;2;12;VO;REN;16900;2900;14000;338,5;NA;48;150;NA;01/08/2015;47;NA;17;0
335;1;2;NA;VN;REN;20400;10400;10000;282,08;NA;36;75;NA;01/09/2015;52;NA;51;0
71;1;1;NA;VN;REN;25000;5700;19300;395,97;NA;60;509;395;01/09/2015;44;NA;23;0
87;2;1;28;VO;REN;12000;4000;8000;168,01;NA;60;150;NA;01/08/2015;30;NA;33;0
39;2;2;NA;VN;DAC;15540;3000;12540;237,93;5612,74;36;150;NA;01/09/2015;33;NA;19;0
475;1;2;57;VO;TOY;10950;2000;8950;201,36;NA;60;150;NA;01/08/2015;66;NA;18;0
47;1;2;NA;VN;NIS;27395;5000;22395;391,49;12261,04;36;150;NA;01/09/2015;32;NA;18;0
179;1;2;31;VO;REN;13800;2000;11800;236,45;NA;60;150;NA;01/09/2015;42;NA;14;0
227;3;2;26;VO;REN;12950;2000;10950;219,42;NA;60;150;NA;01/09/2015;53;NA;15;0
118;1;2;NA;VN;DAC;10985;1060;9925;197,1;4096,06;36;150;395;01/08/2015;48;NA;10;0
367;2;2;NA;VN;DAC;15510;1551;13959;297,37;4966,46;36;150;NA;01/08/2015;50;NA;10;0
46;1;2;NA;VN;REN;23370;7600;15770;293,28;NA;60;150;NA;01/08/2015;32;NA;33;0
317;1;2;64;VO;REN;11950;3025;8925;232,84;NA;48;150;NA;01/08/2015;78;NA;25;0
119;1;2;NA;VN;REN;19950;5500;14450;296,46;NA;60;150;NA;01/08/2015;44;NA;28;0
155;1;2;27;VO;REN;15385;1539;13846;290,79;NA;60;150;NA;01/08/2015;58;NA;10;0
200;1;2;NA;VN;DAC;19500;3000;16500;310,62;NA;60;150;NA;01/09/2015;61;NA;15;0
261;1;2;5;VO;DAC;21490;2150;19340;396,79;NA;60;150;NA;01/08/2015;45;NA;10;0
59;11;NA;NA;VN;DAC;17234;5000;12234;207,83;6433,17;36;150;794;01/09/2015;27;NA;29;0
287;1;2;39;VO;SKO;13700;2300;11400;265,8;NA;54;150;NA;01/09/2015;55;NA;17;0
83;1;2;NA;VN;DAC;14859;9500;5359;109,95;NA;60;509;NA;01/10/2015;59;NA;64;0
57;1;2;42;VO;REN;13500;2700;10800;261,13;NA;48;150;NA;01/08/2015;34;NA;20;0
98;2;4;57;VO;REN;8950;3950;5000;220,03;NA;24;150;NA;01/08/2015;33;NA;44;0
131;1;2;NA;VN;DAC;17790;5300;12490;204,43;6873,15;36;509;395;01/08/2015;52;NA;30;0
107;1;2;NA;VN;REN;23000;6000;17000;332,62;NA;60;150;NA;01/09/2015;31;NA;26;0
83;1;2;NA;VN;DAC;16690;2500;14190;256;6872,89;36;150;694;01/09/2015;42;NA;15;0
563;4;2;NA;VN;REN;25450,16;14450;11000,16;305,56;NA;36;NA;NA;01/08/2015;73;NA;57;0
495;1;2;NA;VN;REN;19000,16;8000;11000,16;305,56;NA;36;NA;NA;01/09/2015;67;NA;42;0
67;1;2;NA;VN;DAC;17610;3000;14610;278,49;6605,36;36;150;NA;01/10/2015;44;NA;17;0
210;1;2;NA;VN;REN;27245;12850;14395;327,61;NA;48;150;395;01/09/2015;44;NA;47;0
87;1;2;54;VO;REN;9495;1800;7695;178,26;NA;48;150;NA;01/09/2015;73;NA;19;0
69;1;2;NA;VN;REN;22690;9335;13355;261,31;NA;60;150;395;01/09/2015;44;NA;41;0
154;2;2;58;VO;REN;10900;3000;7900;183,01;NA;48;150;NA;01/08/2015;36;NA;28;0
207;1;2;NA;VN;REN;21950,07;16513,71;5436,36;151,01;NA;36;NA;NA;01/09/2015;42;NA;75;0
255;5;2;NA;VN;REN;18840;4500;14340;294,21;NA;60;150;NA;01/09/2015;42;NA;24;0
39;2;1;19;VO;DAC;14100;2200;11900;238,45;NA;60;150;NA;01/09/2015;26;NA;16;0
159;1;2;NA;VN;DAC;17285;2450;14835;304,36;NA;60;150;NA;01/09/2015;58;NA;14;0
39;1;2;NA;VN;DAC;14835;1500;13335;256,84;5817,8;36;150;NA;01/09/2015;49;NA;10;0
18;11;1;10;VO;DAC;17500;1750;15750;323,14;NA;60;150;NA;01/09/2015;38;NA;10;0
47;2;1;5;VO;OPE;15995;2750;13245;291,29;NA;60;150;NA;01/09/2015;36;NA;17;0
318;1;2;NA;VN;NIS;21289;2955;18334;351;8877,94;36;150;395;01/09/2015;47;NA;14;0
227;1;2;NA;VN;NIS;27745;6500;21245;369,91;11778,14;36;150;NA;01/08/2015;48;0;23;0
99;2;2;NA;VN;REN;22445;2473;19972;409,76;NA;60;150;NA;01/09/2015;35;NA;11;0
203;1;2;NA;VN;DAC;15335;1850;13485;261,39;5817,79;36;150;NA;01/09/2015;42;NA;12;0
16;1;2;NA;VN;DAC;15710;4713;10997;212,58;4767,39;36;150;NA;01/09/2015;31;NA;30;0
379;1;2;NA;VN;REN;21000;14000;7000;159,31;NA;48;150;NA;01/09/2015;57;NA;67;0
263;1;2;NA;VN;DAC;17400;10400;7000;220,97;NA;36;150;NA;01/09/2015;40;NA;60;0
114;1;2;71;VO;AUD;12950;2590;10360;239,99;NA;48;150;NA;01/09/2015;31;NA;20;0
153;1;2;25;VO;DAC;16490;6000;10490;230,7;NA;60;150;NA;01/09/2015;43;NA;36;0
203;1;2;NA;VN;REN;13500;3500;10000;135,49;6170,58;36;150;NA;01/09/2015;44;NA;26;0
63;1;1;NA;VN;NIS;16594;3600;12994;279,29;NA;60;150;NA;01/09/2015;37;NA;22;0
59;2;2;32;VO;REN;13455;3955;9500;204,19;NA;60;150;NA;01/09/2015;60;NA;29;0
107;2;4;30;VO;REN;12750;2250;10500;230,92;NA;60;150;NA;01/09/2015;28;NA;18;1
83;1;1;NA;VN;DAC;21610;4000;17610;313,4;8843,95;36;150;NA;01/10/2015;46;NA;19;0
99;2;1;NA;VN;DAC;14810;4000;10810;221,78;NA;60;150;NA;01/09/2015;58;NA;27;0
59;2;2;2;VO;DAC;16500;2500;14000;287,23;NA;60;150;NA;01/09/2015;33;NA;15;0
251;2;2;NA;VN;DAC;16784;4500;12284;198,19;6872,83;36;150;NA;01/09/2015;48;NA;27;0
599;1;2;NA;VN;REN;20250;11250;9000;250;NA;36;NA;NA;01/09/2015;66;NA;56;0
59;1;2;NA;VN;REN;16000;2500;13500;234,05;7007,99;36;150;NA;01/09/2015;41;NA;16;0
69;2;2;25;VO;BMW;29950;3500;26450;555,5;NA;60;150;NA;01/09/2015;34;NA;12;0
83;2;4;42;VO;VOL;21975;4975;17000;365,4;NA;60;150;NA;01/09/2015;26;NA;23;0
57;1;2;NA;VN;NIS;35890;10750;25140;427,29;14360,08;36;150;NA;01/09/2015;35;NA;30;0
119;2;2;NA;VN;REN;23590,16;12590;11000,16;305,56;NA;36;NA;NA;01/09/2015;31;NA;53;0
143;1;1;2;VO;DAC;14400;3000;11400;233,89;NA;60;150;NA;01/09/2015;37;NA;21;0
131;2;2;16;VO;REN;12400;2300;10100;202,38;NA;60;150;NA;01/09/2015;29;NA;19;0
92;2;4;8;VO;REN;14950;1500;13450;289,09;NA;60;150;NA;01/09/2015;25;NA;10;0
83;2;4;NA;VN;DAC;15000;2500;12500;228,39;5940,89;36;150;NA;01/09/2015;28;NA;17;0
23;1;1;49;VO;BMW;24000;3000;21000;507,76;NA;48;150;NA;01/09/2015;41;NA;13;0
71;2;4;NA;VN;REN;19221,62;0;19221,62;115,36;19220,02;5;NA;NA;01/09/2015;23;NA;0;0
198;2;2;NA;VN;DAC;17395;5218,5;12176,5;343,48;NA;36;75;NA;01/09/2015;52;NA;30;0
69;1;2;NA;VN;REN;24000;11230;12770;249,86;NA;60;150;NA;01/09/2015;43;NA;47;0
218;2;1;NA;VN;REN;20495;4000;16495;260,15;9643,04;36;150;NA;01/09/2015;40;NA;20;0
359;1;2;39;VO;SEA;9995;2995;7000;162,16;NA;48;150;NA;01/09/2015;50;NA;30;0
27;2;NA;14;VO;REN;21254;5750;15504;318,09;NA;60;509;395;01/09/2015;35;NA;27;0
83;1;1;19;VO;REN;16950;1700;15250;335,39;NA;60;150;NA;01/09/2015;50;NA;10;0
215;1;2;NA;VN;REN;19490,08;9490;10000,08;277,78;NA;36;NA;NA;01/09/2015;45;NA;49;0
179;2;2;45;VO;REN;10250;1865;8385;180,23;NA;60;150;NA;01/09/2015;56;NA;18;0
35;2;1;59;VO;REN;9500;2000;7500;150,28;NA;60;150;NA;01/09/2015;26;NA;21;0
203;1;NA;30;VO;VOL;20000;11000;9000;292,52;NA;36;150;NA;01/09/2015;46;NA;55;0
263;1;2;NA;VN;REN;23500;8500;15000;293,49;NA;60;150;NA;01/09/2015;58;NA;36;0
42;2;4;18;VO;REN;19000;4000;15000;268,98;7999,94;36;150;NA;01/09/2015;27;NA;21;0
143;2;1;39;VO;HYU;19950;6500;13450;289,09;NA;60;150;NA;01/09/2015;31;NA;33;0
234;1;2;NA;VN;DAC;21250;12000;9250;189,78;NA;60;150;395;01/09/2015;65;NA;56;0
71;1;1;NA;VN;DAC;15490;3000;12490;251,12;5033,19;36;150;NA;01/09/2015;29;NA;19;0
215;5;4;NA;VN;DAC;16680;3000;13680;240,53;6872,93;36;150;794;01/09/2015;62;NA;18;0
198;1;2;NA;VN;DAC;16700;5000;11700;240,04;NA;60;150;NA;01/09/2015;45;NA;30;0
21;1;1;35;VO;NIS;18744;5250;13494;290,04;NA;60;150;NA;01/09/2015;37;NA;28;0
117;5;1;50;VO;AUD;16450;3350;13100;335,4;NA;48;150;NA;01/09/2015;34;NA;20;0
95;2;2;NA;VN;REN;21500;8500;13000;254,36;NA;60;150;NA;01/09/2015;66;NA;40;0
527;1;2;NA;VN;REN;14750;3750;11000;310,29;NA;36;75;NA;01/09/2015;58;NA;25;0
71;2;1;19;VO;TOY;21950;3950;18000;360,68;NA;60;150;NA;01/09/2015;32;NA;18;0
203;1;2;NA;VN;DAC;15539;2000;13539;263,87;5817,92;36;509;794;01/09/2015;39;NA;13;0
263;1;2;17;VO;REN;11000;3300;7700;217,2;NA;36;75;NA;01/09/2015;52;NA;30;0
16;1;2;83;VO;HYU;8500;2250;6250;200,21;NA;36;150;NA;01/09/2015;35;NA;26;0
515;1;2;NA;VN;NIS;20414;3500;16914;335,48;7718,07;36;150;NA;01/09/2015;66;NA;17;0
203;1;1;7;VO;REN;13250;3975;9275;261,63;NA;36;75;NA;01/09/2015;55;NA;30;0
71;2;4;NA;VN;DAC;18300;2600;15700;322,11;NA;60;150;NA;01/10/2015;26;NA;14;0
47;2;4;41;VO;REN;12990;6750;6240;176,02;NA;36;75;NA;01/09/2015;27;NA;52;0
21;1;1;28;VO;OPE;7500;2000;5500;183,99;NA;36;150;NA;01/09/2015;31;NA;27;0
179;1;2;NA;VN;REN;22390;11390;11000;310,29;NA;36;75;395;01/09/2015;51;NA;51;0
18;2;4;NA;VN;DAC;15700;3000;12700;237,57;5818,18;36;150;395;01/09/2015;23;NA;19;0
67;2;1;NA;VN;DAC;14200;4500;9700;173,22;4768,18;36;150;NA;01/09/2015;44;NA;32;0
383;3;2;NA;VN;DAC;16690;4000;12690;210,5;6873,01;36;150;794;01/09/2015;54;NA;24;0
143;1;NA;68;VO;REN;13750;2500;11250;355,13;NA;36;150;NA;01/09/2015;34;NA;18;0
47;11;1;NA;VN;DAC;16985;5944,75;11040,25;183,57;5962,31;36;150;NA;01/09/2015;36;NA;35;0
47;1;2;NA;VN;REN;14500;3000;11500;158,11;7007,93;36;150;NA;01/09/2015;40;NA;21;0
224;1;2;30;VO;REN;15700;2140;13560;271,71;NA;60;150;NA;01/09/2015;48;NA;14;0
79;1;1;NA;VN;REN;23628;7000;16628;241,35;9643,48;36;150;395;01/09/2015;41;NA;30;0
419;1;2;NA;VN;DAC;14000;7300;6700;131,09;NA;60;150;NA;01/09/2015;54;NA;52;0
95;1;2;NA;VN;REN;19229;4080;15149;312,95;5872,86;36;150;399;01/09/2015;43;NA;21;0
263;1;2;NA;VN;NIS;26950;5500;21450;371,03;11990,95;36;150;NA;01/09/2015;59;NA;20;0
203;2;2;NA;VN;REN;21950;7250;14700;287,62;NA;60;150;NA;01/09/2015;48;NA;33;0
119;1;1;NA;VN;REN;28155;3500;24655;429,42;12999,12;36;150;NA;01/11/2015;29;NA;12;0
83;1;2;NA;VN;REN;20750;2075;18675;340,59;9090,91;36;150;NA;01/09/2015;30;NA;10;0
251;1;2;NA;VN;DAC;14810;3000;11810;242,3;NA;60;150;NA;01/09/2015;55;NA;20;0
57;1;2;NA;VN;DAC;14900;3000;11900;213,31;5817,98;36;150;NA;01/09/2015;38;NA;20;0
383;1;2;32;VO;OPE;13700;9700;4000;347,03;NA;12;150;NA;01/09/2015;53;NA;71;0
71;1;2;NA;VN;REN;25730;3915;21815;446,41;8693,92;36;150;NA;01/09/2015;57;NA;15;0
323;1;2;56;VO;TOY;9990;1000;8990;230,17;NA;48;150;NA;01/09/2015;46;NA;10;0
107;1;2;NA;VN;REN;25406,66;0;25406,66;148;25405,67;6;NA;NA;01/09/2015;37;NA;0;0
119;1;2;NA;VN;DAC;13110;4588,5;8521,5;116,37;5599,87;36;150;NA;01/09/2015;42;NA;35;0
74;2;4;5;VO;DAC;15600;1560;14040;281,33;NA;60;150;NA;01/09/2015;25;NA;10;1
119;1;2;30;VO;NIS;17300;4000;13300;272,87;NA;60;150;NA;01/09/2015;32;NA;23;0
167;2;4;NA;VN;DAC;16035;1750;14285;258,88;6872,95;36;150;NA;01/09/2015;32;NA;11;0
65;2;1;NA;VN;DAC;21791,45;3291,45;18500;379,56;NA;60;150;NA;01/09/2015;36;NA;15;0
143;1;2;NA;VN;DAC;14800;7000;7800;220,02;NA;36;75;NA;01/09/2015;54;NA;47;0
59;1;2;NA;VN;REN;20700;11700;9000;250;NA;36;NA;NA;01/09/2015;60;NA;57;0
18;2;4;8;VO;REN;19845;5500;14345;360,39;NA;48;150;395;01/09/2015;27;NA;28;0
87;1;2;NA;VN;REN;22350;12350;10000;282,08;NA;36;75;NA;01/09/2015;56;NA;55;0
69;1;2;31;VO;HYU;32750;4750;28000;574,46;NA;60;150;NA;01/09/2015;35;NA;15;0
498;1;2;41;VO;KIA;12994;1395;11599;296,97;NA;48;150;NA;01/09/2015;67;NA;11;0
162;1;2;16;VO;REN;14495;3500;10995;310,15;NA;36;75;NA;01/09/2015;36;NA;24;0
131;2;2;8;VO;DAC;20695;9695;11000;310,29;NA;36;75;NA;01/09/2015;33;NA;47;0
17;2;1;46;VO;REN;11000;5000;6000;180,63;NA;36;150;NA;01/09/2015;28;NA;45;0
38;1;1;NA;VN;NIS;25020;4000;21020;431,26;NA;60;150;NA;01/09/2015;38;NA;16;0
81;1;1;NA;VN;NIS;25020;6000;19020;390,22;NA;60;150;NA;01/09/2015;31;NA;24;0
462;1;2;51;VO;OPE;12000;2000;10000;246,48;NA;48;150;NA;01/09/2015;54;NA;17;0
115;2;4;3;VO;REN;11950;2250;9700;194,37;NA;60;150;NA;01/09/2015;42;NA;19;0
251;1;4;42;VO;REN;14950;5000;9950;280,67;NA;36;75;NA;01/09/2015;36;NA;33;0
131;1;2;50;VO;FOR;13900;4000;9900;203,11;NA;60;150;NA;01/09/2015;38;NA;29;0
316;1;2;NA;VN;REN;18500;5550;12950;365,29;NA;36;75;NA;01/09/2015;45;NA;30;0
140;2;4;NA;VN;REN;22290;2230;20060;342,98;9642,96;36;150;395;01/09/2015;30;NA;10;0
113;1;2;42;VO;REN;13500;3800;9700;199,01;NA;60;150;NA;01/09/2015;30;NA;28;0
27;2;4;NA;VN;DAC;16815;1700;15115;278,52;7091,08;36;150;569,88;01/09/2015;36;NA;10;0
22;2;NA;44;VO;REN;9500;3000;6500;183,35;NA;36;75;NA;01/09/2015;31;NA;32;0
178;2;2;13;VO;PEU;13995;9500;4495;204,32;NA;24;150;NA;01/09/2015;63;NA;68;0
143;1;2;62;VO;REN;9795;1000;8795;192,4;NA;54;150;NA;01/09/2015;30;NA;10;0
503;2;2;NA;VN;DAC;15740;4722;11018;310,8;NA;36;75;395;01/09/2015;63;NA;30;0
24;1;2;NA;VN;REN;22495;11495;11000;310,29;NA;36;75;NA;01/09/2015;41;NA;51;0
24;2;1;NA;VN;DAC;17090;4000;13090;219,9;7091,19;36;150;NA;01/10/2015;35;NA;23;0
74;1;2;54;VO;TOY;9000;2700;6300;177,71;NA;36;75;NA;01/09/2015;34;NA;30;0
95;1;1;NA;VN;REN;18412,34;0;18412,34;107,36;18410,99;6;NA;NA;01/09/2015;39;NA;0;0
191;1;2;NA;VN;REN;19011,05;0;19011,05;110,8;19009,97;6;NA;NA;01/09/2015;49;NA;0;0
41;11;2;31;VO;NIS;17750;2400;15350;322,38;NA;60;150;NA;01/10/2015;29;NA;14;0
49;5;1;NA;VN;DAC;15410;4623;10787;304,28;NA;36;75;NA;01/09/2015;31;NA;30;0
302;1;2;NA;VN;DAC;15950;5000;10950;180,84;5962,02;36;150;NA;01/09/2015;46;NA;31;0
323;1;2;44;VO;REN;17000;6000;11000;310,29;NA;36;75;NA;01/09/2015;44;NA;35;0
45;11;1;54;VO;NIS;12450;2200;10250;220,31;NA;60;150;NA;01/09/2015;28;NA;18;0
203;1;2;16;VO;PEU;13000;3000;10000;219,93;NA;60;150;NA;01/09/2015;47;NA;23;0
419;1;2;NA;VN;REN;20950;6285;14665;413,67;NA;36;75;NA;01/09/2015;51;NA;30;0
35;1;3;53;VO;REN;11195;3295;7900;222,84;NA;36;75;NA;01/09/2015;33;NA;29;0
83;11;1;NA;VN;DAC;13635;2835;10800;221,58;NA;60;150;NA;01/09/2015;35;NA;21;0
26;2;4;70;VO;FOR;9500;3000;6500;205,19;NA;36;150;NA;01/09/2015;28;NA;32;0
102;2;1;NA;VN;DAC;14500;1500;13000;266,71;NA;60;150;NA;01/09/2015;36;NA;10;0
83;1;2;33;VO;FOR;14900;3900;11000;310,29;NA;36;75;NA;01/09/2015;43;NA;26;0
116;2;1;NA;VN;DAC;14500;1500;13000;266,71;NA;60;150;NA;01/09/2015;38;NA;10;0
59;1;2;7;VO;REN;13500;7000;6500;183,35;NA;36;75;NA;01/09/2015;46;NA;52;0
227;3;2;NA;VN;DAC;16285;3000;13285;228,55;6872,9;36;150;395;01/09/2015;57;NA;18;0
179;2;1;20;VO;REN;16690;11000;5690;148,45;NA;48;150;399;01/09/2015;47;NA;66;0
131;2;2;NA;VN;DAC;19400;6000;13400;213,8;7707;36;150;NA;01/09/2015;33;NA;31;0
274;1;2;13;VO;REN;15995;3650;12345;247,37;NA;60;150;NA;01/09/2015;48;NA;23;0
203;11;2;NA;VN;DAC;14790;3790;11000;192,6;5558,35;36;509;NA;01/09/2015;38;NA;26;0
93;1;2;NA;VN;DAC;15500;11000;4500;200,46;NA;24;150;NA;01/09/2015;71;NA;71;0
59;1;2;41;VO;REN;13750;2500;11250;230,81;NA;60;150;NA;01/09/2015;58;NA;18;0
23;2;1;7;VO;HYU;21000;2700;18300;411,71;NA;60;150;NA;01/09/2015;26;NA;13;0
59;11;4;NA;VN;REN;15955;1655;14300;293,39;NA;60;150;NA;01/09/2015;28;NA;10;0
287;2;2;NA;VN;REN;23050;7300;15750;323,14;NA;60;150;NA;01/09/2015;55;NA;32;0
239;1;2;NA;VN;REN;22690;4000;18690;290,9;9643,07;36;150;794;01/09/2015;51;NA;18;0
143;1;2;NA;VN;REN;20200,16;9200;11000,16;305,56;NA;36;NA;NA;01/09/2015;65;NA;46;0
71;1;2;NA;VN;NIS;20995;4500;16495;305,65;8398,04;36;150;NA;01/09/2015;50;NA;21;0
142;1;2;NA;VN;DAC;15410;3000;12410;254,61;NA;60;150;NA;01/09/2015;58;NA;19;0
83;1;2;25;VO;DAC;15645;9645;6000;169,25;NA;36;75;NA;01/09/2015;68;NA;62;0
74;1;2;6;VO;REN;18895;13500;5395;152,18;NA;36;75;395;01/10/2015;69;NA;71;0
143;1;1;26;VO;PEU;12295;1500;10795;237,41;NA;60;150;395;01/09/2015;28;NA;12;0
105;1;2;27;VO;DAC;10850;3255;7595;214,24;NA;36;75;NA;01/09/2015;37;NA;30;0
93;1;2;1;VO;REN;27000;16000;11000;310,29;NA;36;75;NA;01/09/2015;40;NA;59;0
81;2;4;82;VO;TOY;6450;1700;4750;133,99;NA;36;75;NA;01/09/2015;23;NA;26;0
201;2;4;NA;VN;DAC;17535;1753,5;15781,5;347,69;5161,88;36;150;395;01/09/2015;38;NA;10;0
319;2;2;NA;VN;DAC;16865;2500;14365;272,47;6433,02;36;150;NA;01/09/2015;48;NA;15;0
59;5;2;31;VO;REN;20950;11000;9950;280,67;NA;36;75;NA;01/09/2015;41;NA;53;0
203;1;2;40;VO;NIS;14750;4750;10000;210,02;NA;60;150;NA;01/09/2015;35;NA;32;0
297;5;2;82;VO;REN;10000;3000;7000;217,74;NA;36;150;NA;01/09/2015;44;NA;30;0
143;1;2;NA;VN;DAC;17790;4000;13790;266,98;5962,07;36;509;395;01/10/2015;39;NA;22;0
442;1;2;NA;VN;REN;26390;7000;19390;379,78;8401,91;36;150;395;01/09/2015;52;NA;27;0
110;2;4;NA;VN;REN;16290;3600;12690;183,4;7390,02;36;150;NA;01/09/2015;32;NA;22;0
143;1;1;16;VO;REN;16000;6500;9500;267,98;NA;36;75;NA;01/09/2015;52;NA;41;0
22;1;2;20;VO;REN;18750;5750;13000;279,42;NA;60;150;NA;01/09/2015;33;NA;31;0
38;1;2;79;VO;NIS;6150;1845;4305;121,44;NA;36;75;NA;01/09/2015;56;NA;30;0
154;1;2;5;VO;REN;26995;15995;11000;310,29;NA;36;75;NA;01/09/2015;41;NA;59;0
261;3;2;6;VO;REN;21450;10450;11000;310,29;NA;36;75;NA;01/09/2015;53;NA;49;0
143;1;2;32;VO;REN;13000;3000;10000;282,08;NA;36;75;NA;01/09/2015;53;NA;23;0
263;2;2;50;VO;REN;11895;2550;9345;263,6;NA;36;75;NA;01/09/2015;39;NA;21;0
154;2;2;5;VO;REN;16995;5995;11000;310,29;NA;36;75;NA;01/09/2015;38;NA;35;0
23;1;2;25;VO;DAC;14990;3990;11000;310,29;NA;36;75;NA;01/09/2015;38;NA;27;0
143;1;2;8;VO;REN;14950;1495;13455;257,97;6500,09;36;150;NA;01/09/2015;34;NA;10;0
57;1;1;NA;VN;NIS;21095;2110;18985;355,94;9497,74;36;150;NA;01/09/2015;36;NA;10;0
155;1;2;NA;VN;DAC;18780;2750;16030;328,88;NA;60;150;NA;01/09/2015;46;NA;15;0
467;2;2;NA;VN;NIS;32185;10000;22185;395,94;11908,08;36;150;NA;01/09/2015;60;NA;31;0
395;1;2;8;VO;REN;18500;7500;11000;310,29;NA;36;75;NA;01/09/2015;50;NA;41;0
227;1;2;44;VO;REN;12000;2000;10000;325,02;NA;36;150;NA;01/09/2015;47;NA;17;0
143;2;1;14;VO;DAC;16500;3000;13500;276,97;NA;60;150;NA;01/09/2015;34;NA;18;0
174;1;2;NA;VN;REN;22640;12140;10500;215,42;NA;60;150;NA;01/10/2015;56;NA;54;0
32;1;1;NA;VN;DAC;13998,2;3250;10748,2;303,19;NA;36;75;NA;01/09/2015;35;NA;23;0
15;2;4;8;VO;REN;14250;3250;11000;310,29;NA;36;75;NA;01/09/2015;28;NA;23;0
59;1;2;2;VO;REN;21250;10250;11000;310,29;NA;36;75;NA;01/09/2015;58;NA;48;0
119;2;2;40;VO;REN;10950;3285;7665;216,22;NA;36;75;NA;01/09/2015;62;NA;30;0
59;1;1;NA;VN;DAC;18815;4000;14815;237,54;8474,75;36;150;NA;01/09/2015;28;NA;21;0
59;3;1;NA;VN;REN;25850;3250;22600;463,67;NA;60;509;395;01/09/2015;59;NA;13;0
83;11;1;8;VO;REN;16295;1650;14645;307,57;NA;60;150;395;01/09/2015;33;NA;10;0
134;1;2;30;VO;NIS;22000;16000;6000;189,41;NA;36;150;NA;01/09/2015;44;NA;73;0
203;1;2;NA;VN;DAC;20000;2000;18000;328,31;8724,17;36;150;395;01/09/2015;47;NA;10;0
35;2;2;NA;VN;REN;16750;2750;14000;247,13;7092,95;36;150;NA;01/09/2015;33;NA;16;0
254;1;2;NA;VN;NIS;19145;6100;13045;184,85;8943,9;36;150;NA;01/10/2015;50;NA;32;0
56;1;2;27;VO;VOL;14000;3000;11000;271,13;NA;48;150;NA;01/09/2015;50;NA;21;0
323;1;2;NA;VN;REN;22250;2750;19500;318,64;9941,09;36;150;794;01/09/2015;48;NA;12;0
263;1;2;NA;VN;DAC;15000;4250;10750;200,02;4967,11;36;150;NA;01/09/2015;49;NA;28;0
71;1;1;NA;VN;DAC;16700;2500;14200;256,32;6872,24;36;150;395;01/09/2015;30;NA;15;0
127;1;1;25;VO;FOR;13850;5540;8310;166,52;NA;60;150;NA;01/09/2015;33;NA;40;0
143;1;2;NA;VN;REN;19300;3280;16020;290,87;7849,97;36;150;NA;01/09/2015;41;NA;17;0
203;1;2;NA;VN;REN;18135;5130;13005;218,98;7007,81;36;150;NA;01/09/2015;53;NA;28;0
271;3;2;NA;VN;DAC;14830;3200;11630;220,75;5202,05;36;150;NA;01/09/2015;42;NA;22;0
